workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
32,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,6,FM,5,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,suffix,Heir,male_adoption,heir,5,FM,6,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,FM,7,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,suffix,Hunter,male_adoption,huntress,4,FM,8,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,5,FM,9,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,6,FM,10,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,1,FM,11,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,6,FM,12,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,suffix,Emperor,male_adoption,empress,1,FM,13,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,suffix,Usher,male_adoption,usher,6,FM,14,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,1,FM,15,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,5,FM,16,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,FM,17,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,6,FM,18,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,suffix,Hero,male_adoption,hero,6,FM,19,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,7,FM,20,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,suffix,Actor,male_adoption,actor,4,FM,21,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,5,FM,22,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,1,FM,23,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,5,FM,24,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,5,FM,25,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,6,FM,26,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,1,FM,27,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,1,FM,28,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,1,FM,29,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,suffix,Host,male_adoption,host,4,FM,30,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,1,FM,31,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,7,FM,32,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,33,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,7,FM,34,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Chair,clipping,chairwoman,1,FM,35,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,FM,36,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,suffix,Villain,male_adoption,villainess,1,FM,37,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,6,FM,38,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,5,FM,39,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,neutral,man_woman,God,male_adoption,god,4,FM,40,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,1,FM,41,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
32,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,42,[],22,Yes,,2,2,1,Female,English,Safari,iPhone/iPod,896,414,3.827733333333333,
88,Comprehensive,,,example1,,,4,,2,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,7,FM,4,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,7,FM,5,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Fisher,clipping,fisherman,7,FM,6,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,1,FM,7,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,FM,8,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,suffix,Heir,male_adoption,heiress,1,FM,9,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,1,FM,10,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,FM,11,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,Layperson,person_compound,laywoman,1,FM,12,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,FM,13,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,14,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,7,FM,15,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,suffix,Usher,male_adoption,usherette,1,FM,16,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,1,FM,17,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,18,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,FM,19,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,suffix,Host,male_adoption,host,4,FM,20,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,7,FM,21,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,God,male_adoption,goddess,1,FM,22,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Chair,clipping,chairman,7,FM,23,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,7,FM,24,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,1,FM,25,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,FM,26,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,suffix,Emperor,male_adoption,emperor,7,FM,27,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,7,FM,28,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,1,FM,29,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,FM,30,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,4,FM,31,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,suffix,Actor,male_adoption,actress,1,FM,32,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,suffix,Hero,male_adoption,hero,4,FM,33,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,7,FM,34,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,1,FM,35,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,7,FM,36,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,7,FM,37,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,FM,38,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,4,FM,39,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,40,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,FM,41,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
88,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,FM,42,[],30,Yes,,2,1,1,Female,english,Chrome,Windows,768,1366,3.7866833333333334,
105,Comprehensive,,,example1,,,5,,2,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,2,MF,4,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Chair,clipping,chairman,3,MF,5,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,4,MF,6,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,MF,7,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Camera,neutral_compound,cameraman,2,MF,8,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,2,MF,9,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,7,MF,10,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,7,MF,11,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,God,male_adoption,goddess,7,MF,12,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,6,MF,13,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,2,MF,14,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,2,MF,15,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,3,MF,16,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,2,MF,17,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,MF,18,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,MF,19,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,suffix,Emperor,male_adoption,empress,4,MF,20,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,21,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Crewmember,neutral_compound,crewmember,4,MF,22,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,23,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,suffix,Heir,male_adoption,heiress,7,MF,24,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,25,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Anchor,clipping,anchorman,1,MF,26,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,27,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,28,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,gender_compound,Proprieter,suppletion,landlord,4,MF,29,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,suffix,Host,male_adoption,host,4,MF,30,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,suffix,Villain,male_adoption,villain,4,MF,31,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,boy_girl,Newsboy,male_adoption,newsgirl,7,MF,32,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,suffix,Actor,male_adoption,actor,1,MF,33,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,MF,34,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,3,MF,35,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,suffix,Hero,male_adoption,heroine,7,MF,36,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,7,MF,37,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Fisher,clipping,fisherman,1,MF,38,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,neutral,suffix,Usher,male_adoption,usher,1,MF,39,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,1,MF,40,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,1,MF,41,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
105,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,1,MF,42,[],23,Yes,,2,1,1,Female,English ,Safari,Mac,1080,810,4.547933333333333,
42,Comprehensive,,,example1,,,5,,2,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,2,FM,4,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,FM,5,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,7,FM,6,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,5,FM,7,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,1,FM,8,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,6,FM,9,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,1,FM,10,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,1,FM,11,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,4,FM,12,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Chair,clipping,chairman,6,FM,13,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,God,male_adoption,god,6,FM,14,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,4,FM,15,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,suffix,Actor,male_adoption,actor,5,FM,16,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,4,FM,17,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,1,FM,18,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,6,FM,19,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,suffix,Host,male_adoption,host,3,FM,20,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,boy_girl,Paper_carrier,neutral_compound,papergirl,1,FM,21,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,1,FM,22,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,2,FM,23,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,1,FM,24,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,25,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Fisher,clipping,fisherman,6,FM,26,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,1,FM,27,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,suffix,Villain,male_adoption,villain,5,FM,28,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,suffix,Heir,male_adoption,heir,5,FM,29,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,6,FM,30,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,1,FM,31,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,suffix,Hunter,male_adoption,hunter,5,FM,32,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,suffix,Hero,male_adoption,hero,4,FM,33,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,7,FM,34,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,7,FM,35,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,36,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,1,FM,37,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,6,FM,38,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,suffix,Usher,male_adoption,usher,5,FM,39,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,1,FM,40,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,FM,41,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
42,Comprehensive,male,man_woman,Firefighter,neutral_compound,fireman,6,FM,42,[],22,Yes,,2,1,1,Male,English,Chrome,Windows,900,1600,2.375583333333333,
71,Comprehensive,,,example1,,,5,,2,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,male,suffix,Usher,male_adoption,usher,3,MF,4,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,female,man_woman,Gentleperson,person_compound,gentlewoman,7,MF,5,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,neutral,man_woman,God,male_adoption,god,3,MF,6,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,3,MF,7,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,7,MF,8,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,neutral,suffix,Actor,male_adoption,actor,4,MF,9,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
71,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,10,[],22,Yes,,3,1,1,Female,English,Chrome,Mac,900,1440,5.85775,
