workerid,proliferate.condition,condition,form,lbr_after,lbr_before,lexeme,name,region,response_correct,rt,trial_id,trial_no,word_idx,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
122,all,congruent_female,congresswoman,0,0,congressperson,Samantha,critical,1,792,congressperson_congruent_female,17,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,from,0,0,congressperson,Samantha,none,1,584,congressperson_congruent_female,17,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,Indiana.,0,0,congressperson,Samantha,none,1,1528,congressperson_congruent_female,17,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,She,0,0,congressperson,Samantha,none,1,449,congressperson_congruent_female,17,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,likes,0,0,congressperson,Samantha,none,1,383,congressperson_congruent_female,17,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_female,reading.,0,0,congressperson,Samantha,none,1,488,congressperson_congruent_female,17,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,Sarah,0,0,actor,Sarah,none,1,423,actor_neutral_female,18,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,is,0,0,actor,Sarah,none,1,384,actor_neutral_female,18,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,an,0,0,actor,Sarah,none,1,449,actor_neutral_female,18,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,actor,0,0,actor,Sarah,critical,1,592,actor_neutral_female,18,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,from,0,0,actor,Sarah,none,1,352,actor_neutral_female,18,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,New Hampshire.,0,0,actor,Sarah,none,1,1064,actor_neutral_female,18,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,She,0,0,actor,Sarah,none,1,375,actor_neutral_female,18,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,likes,0,0,actor,Sarah,none,1,312,actor_neutral_female,18,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,neutral_female,reading.,0,0,actor,Sarah,none,1,1001,actor_neutral_female,18,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,Michael,0,0,heir,Michael,none,1,495,heir_congruent_male,19,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,is,0,0,heir,Michael,none,1,425,heir_congruent_male,19,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,an,0,0,heir,Michael,none,1,487,heir_congruent_male,19,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,heir,0,0,heir,Michael,critical,1,873,heir_congruent_male,19,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,from,0,0,heir,Michael,none,1,544,heir_congruent_male,19,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,Wisconsin.,0,0,heir,Michael,none,1,703,heir_congruent_male,19,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,He,0,0,heir,Michael,none,1,537,heir_congruent_male,19,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,likes,0,0,heir,Michael,none,1,496,heir_congruent_male,19,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,running.,0,0,heir,Michael,none,1,920,heir_congruent_male,19,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,Matthew,0,0,villain,Matthew,none,1,431,villain_congruent_male,20,0,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,is,0,0,villain,Matthew,none,1,272,villain_congruent_male,20,1,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,a,0,0,villain,Matthew,none,1,305,villain_congruent_male,20,2,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,villain,0,0,villain,Matthew,critical,1,335,villain_congruent_male,20,3,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,from,0,0,villain,Matthew,none,1,336,villain_congruent_male,20,4,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,Utah.,0,0,villain,Matthew,none,1,1240,villain_congruent_male,20,5,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,He,0,0,villain,Matthew,none,1,336,villain_congruent_male,20,6,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,likes,0,0,villain,Matthew,none,1,305,villain_congruent_male,20,7,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
122,all,congruent_male,writing.,0,0,villain,Matthew,none,1,584,villain_congruent_male,20,8,43,,I liked the word-by-word part,2,2,Female,100,0,0,0,0,100,100,100,100,0,0,0,0,English,5,0,Chrome,Windows,720,1280,6.918433333333334,
121,all,neutral_female,Brittany,0,0,performer,Brittany,none,1,804,example,0,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,is,0,0,performer,Brittany,none,1,776,example,0,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,a,0,0,performer,Brittany,none,1,496,example,0,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,performer,0,0,performer,Brittany,critical,1,561,example,0,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,from,0,0,performer,Brittany,none,1,465,example,0,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,South Korea.,0,0,performer,Brittany,none,1,545,example,0,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,She,0,0,performer,Brittany,none,1,765,example,0,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,likes,0,0,performer,Brittany,none,1,438,example,0,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_female,cycling.,0,0,performer,Brittany,none,1,352,example,0,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Andrew,0,0,stunt double,Andrew,none,1,619,_neutral_male,1,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,is,0,0,stunt double,Andrew,none,1,480,_neutral_male,1,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,a,0,0,stunt double,Andrew,none,1,529,_neutral_male,1,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,stunt double,0,0,stunt double,Andrew,critical,1,800,_neutral_male,1,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,from,0,0,stunt double,Andrew,none,1,459,_neutral_male,1,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Illinois.,0,0,stunt double,Andrew,none,1,1327,_neutral_male,1,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,He,0,0,stunt double,Andrew,none,1,707,_neutral_male,1,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,likes,0,0,stunt double,Andrew,none,1,436,_neutral_male,1,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,writing.,0,0,stunt double,Andrew,none,1,543,_neutral_male,1,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,Nicholas,0,0,businessperson,Nicholas,none,1,609,businessperson_congruent_male,2,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,is,0,0,businessperson,Nicholas,none,1,556,businessperson_congruent_male,2,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,a,0,0,businessperson,Nicholas,none,1,458,businessperson_congruent_male,2,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,businessman,0,0,businessperson,Nicholas,critical,1,820,businessperson_congruent_male,2,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,from,0,0,businessperson,Nicholas,none,1,978,businessperson_congruent_male,2,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,South Dakota.,0,0,businessperson,Nicholas,none,1,799,businessperson_congruent_male,2,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,He,0,0,businessperson,Nicholas,none,1,573,businessperson_congruent_male,2,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,likes,0,0,businessperson,Nicholas,none,1,382,businessperson_congruent_male,2,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_male,reading.,0,0,businessperson,Nicholas,none,1,471,businessperson_congruent_male,2,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Christopher,0,0,camera operator,Christopher,none,1,968,_neutral_male,3,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,is,0,0,camera operator,Christopher,none,1,587,_neutral_male,3,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,a,0,0,camera operator,Christopher,none,1,696,_neutral_male,3,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,camera operator,0,0,camera operator,Christopher,critical,1,932,_neutral_male,3,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,from,0,0,camera operator,Christopher,none,1,1234,_neutral_male,3,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,North Dakota.,0,0,camera operator,Christopher,none,1,737,_neutral_male,3,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,He,0,0,camera operator,Christopher,none,1,532,_neutral_male,3,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,likes,0,0,camera operator,Christopher,none,1,436,_neutral_male,3,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,walking.,0,0,camera operator,Christopher,none,1,486,_neutral_male,3,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Jacob,0,0,heir,Jacob,none,1,685,_neutral_male,4,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,is,0,0,heir,Jacob,none,1,684,_neutral_male,4,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,an,0,0,heir,Jacob,none,1,982,_neutral_male,4,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,heir,0,0,heir,Jacob,critical,1,646,_neutral_male,4,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,from,0,0,heir,Jacob,none,1,460,_neutral_male,4,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Wisconsin.,0,0,heir,Jacob,none,1,1189,_neutral_male,4,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,He,0,0,heir,Jacob,none,1,477,_neutral_male,4,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,likes,0,0,heir,Jacob,none,1,410,_neutral_male,4,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,running.,0,0,heir,Jacob,none,1,441,_neutral_male,4,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,Samantha,0,0,actor,Samantha,none,1,653,actor_congruent_female,5,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,is,0,0,actor,Samantha,none,1,417,actor_congruent_female,5,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,an,0,0,actor,Samantha,none,1,415,actor_congruent_female,5,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,actress,0,0,actor,Samantha,critical,1,833,actor_congruent_female,5,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,from,0,0,actor,Samantha,none,1,570,actor_congruent_female,5,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,New Hampshire.,0,0,actor,Samantha,none,1,585,actor_congruent_female,5,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,She,0,0,actor,Samantha,none,1,576,actor_congruent_female,5,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,likes,0,0,actor,Samantha,none,1,398,actor_congruent_female,5,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,reading.,0,0,actor,Samantha,none,1,485,actor_congruent_female,5,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,John,0,0,firefighter,John,none,1,518,_neutral_male,6,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,is,0,0,firefighter,John,none,1,448,_neutral_male,6,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,a,0,0,firefighter,John,none,1,490,_neutral_male,6,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,firefighter,0,0,firefighter,John,critical,1,550,_neutral_male,6,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,from,0,0,firefighter,John,none,1,608,_neutral_male,6,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,North Carolina.,0,0,firefighter,John,none,1,579,_neutral_male,6,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,He,0,0,firefighter,John,none,1,789,_neutral_male,6,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,likes,0,0,firefighter,John,none,1,476,_neutral_male,6,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,cooking.,0,0,firefighter,John,none,1,461,_neutral_male,6,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Michael,0,0,congressperson,Michael,none,1,837,_neutral_male,7,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,is,0,0,congressperson,Michael,none,1,534,_neutral_male,7,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,a,0,0,congressperson,Michael,none,1,473,_neutral_male,7,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,congressperson,0,0,congressperson,Michael,critical,1,1134,_neutral_male,7,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,from,0,0,congressperson,Michael,none,1,493,_neutral_male,7,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Indiana.,0,0,congressperson,Michael,none,1,480,_neutral_male,7,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,He,0,0,congressperson,Michael,none,1,446,_neutral_male,7,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,likes,0,0,congressperson,Michael,none,1,428,_neutral_male,7,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,reading.,0,0,congressperson,Michael,none,1,361,_neutral_male,7,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,Hannah,0,0,foreperson,Hannah,none,1,648,foreperson_congruent_female,8,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,is,0,0,foreperson,Hannah,none,1,509,foreperson_congruent_female,8,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,a,0,0,foreperson,Hannah,none,1,431,foreperson_congruent_female,8,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,forewoman,0,0,foreperson,Hannah,none,1,542,foreperson_congruent_female,8,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,from,0,0,foreperson,Hannah,none,1,536,foreperson_congruent_female,8,4,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,New York.,0,0,foreperson,Hannah,none,1,499,foreperson_congruent_female,8,5,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,She,0,0,foreperson,Hannah,none,1,515,foreperson_congruent_female,8,6,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,likes,0,0,foreperson,Hannah,none,1,469,foreperson_congruent_female,8,7,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,congruent_female,cycling.,0,0,foreperson,Hannah,none,1,602,foreperson_congruent_female,8,8,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,Joshua,0,0,anchor,Joshua,none,1,625,_neutral_male,9,0,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,is,0,0,anchor,Joshua,none,1,431,_neutral_male,9,1,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,an,0,0,anchor,Joshua,none,1,485,_neutral_male,9,2,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
121,all,neutral_male,anchor,0,0,anchor,Joshua,critical,1,555,_neutral_male,9,3,21,Yes,,3,2,Female,92,0,0,0,0,100,100,100,100,5,0,0,0,english,3,1,Chrome,Mac,900,1440,4.558066666666667,
